dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,binCount16,binCount17,binCount18,binCount19,binCount20,binCount21,binCount22,binCount23,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,samplingPeriod,sampleFlowRate,temperature,humidity,pm1,pm2_5,pm10,rejectCountGlitch,rejectCountLongTOF,rejectCountRatio,rejectCountOutOfRange,fanRevCount,laserStatus,checkSum,target,is_train,prediction,predictionLabels,cleanProb,juulProb,lysolProb,febrezeProb,breathProb
2019-06-14 19:40:55.847862,1,44,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,499,497,28.833000000000002,36.374,0.11,0.38,0.71,7,0,31,2,0,619,17113,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:41:05.831731,1,51,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,499,500,28.833000000000002,36.336,0.16,0.22,0.22,6,0,30,3,0,619,33556,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:41:15.830770,1,33,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,499,497,28.84,36.36,0.13,0.31,0.33,2,0,37,0,0,619,41806,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:41:25.829691,1,65,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,499,483,28.85,36.188,0.19,0.28,0.29,3,0,33,2,0,619,55527,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:41:35.813381,1,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,483,28.84,36.282,0.15,0.17,0.17,4,0,25,1,0,620,11453,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:41:45.812545,1,47,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,48,0,499,488,28.85,36.302,0.18,0.39,0.47,4,0,31,3,0,619,58420,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:41:55.811709,1,47,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,499,493,28.845,36.224000000000004,0.13,0.34,3.06,2,0,32,0,0,620,40583,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:42:05.795318,1,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,499,481,28.861,36.306,0.12,0.13,0.13,7,0,25,3,0,620,36061,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:42:15.794166,1,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,499,476,28.85,36.266,0.11,0.12,0.12,1,0,27,1,0,620,41815,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:42:25.794377,1,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,499,476,28.855,36.266,0.15,0.22,9.15,7,0,37,1,0,619,20799,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:42:35.777300,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,476,28.866,36.23,0.16,0.16,0.16,8,0,34,1,0,620,20174,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:42:45.776275,1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,499,481,28.866,36.211999999999996,0.12,0.13,0.13,5,0,21,1,0,620,26364,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:42:55.775225,1,42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,39,0,499,485,28.871,36.211999999999996,0.13,0.32,0.39,4,0,27,0,0,620,42864,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:43:05.790443,1,221,86,61,66,237,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,49,0,499,405,28.877,36.29,10.11,57.87,72.02,102,249,3611,945,0,620,52466,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:43:15.806105,1,2603,1854,892,323,472,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,48,0,500,451,28.871,36.288000000000004,48.06,132.75,149.64,366,33,14449,1848,0,620,36527,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:43:25.836938,1,5090,2395,957,256,177,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,24,0,500,512,28.877,36.312,43.92,73.88,81.82,263,0,12577,206,0,619,49897,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:43:35.855472,1,4290,1538,328,55,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,20,0,500,548,28.881999999999998,36.312,21.45,26.27,26.5,180,0,10191,118,0,620,10965,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:43:45.867705,1,5269,1102,205,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,500,546,28.881999999999998,36.254,19.55,22.78,22.89,176,0,5114,85,0,620,40152,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:43:55.867831,1,2554,566,104,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,0,5,500,566,28.881999999999998,36.254,9.28,10.93,11.91,90,0,3769,35,0,619,45299,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:44:05.882201,1,1567,353,84,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,499,599,28.886999999999997,36.102,5.66,6.62,6.64,64,1,2581,55,0,620,17575,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:44:15.882063,1,1137,332,66,8,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,28,28,0,499,616,28.877,36.098,4.43,5.7,21.99,46,0,1587,17,0,619,18850,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:44:25.881118,1,381,69,21,4,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,499,601,28.886999999999997,36.14,1.35,2.21,15.61,17,1,392,6,0,619,4137,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:44:35.895779,1,626,85,22,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,499,617,28.892,36.104,1.84,2.43,9.61,26,0,592,22,0,619,59258,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:44:45.895095,1,212,20,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,499,586,28.892,36.122,0.56,0.89,12.25,7,0,103,4,0,619,19090,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:44:55.894446,1,610,103,18,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,499,610,28.892,36.104,1.89,2.32,9.31,30,0,625,14,0,620,20262,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:45:05.894391,1,993,164,23,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,499,598,28.898000000000003,35.972,2.93,3.32,20.48,48,0,786,14,0,618,49855,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:45:15.894115,1,1329,246,58,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,499,570,28.908,35.88,4.63,5.39,5.42,40,0,1654,18,0,619,19227,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:45:25.908376,1,1080,268,47,8,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,499,601,28.892,35.948,3.91,4.93,19.6,42,0,1834,36,0,619,20404,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:45:35.908207,1,272,47,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,26,0,0,499,575,28.908,35.894,0.82,0.96,13.41,12,0,200,9,0,618,63971,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:45:45.907073,1,126,13,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,44,0,499,585,28.908,35.894,0.4,0.61,0.68,8,0,115,4,0,619,61687,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 19:45:55.906222,1,171,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,499,558,28.908,35.88,0.52,0.55,0.55,7,1,108,4,0,618,56829,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:46:05.905609,1,112,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,61,499,560,28.913,35.898,0.27,0.53,1.48,11,0,63,2,0,618,53082,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 19:46:15.904575,1,59,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,499,565,28.913,35.88,0.15,0.39,0.69,4,0,41,4,0,619,52246,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:46:25.888203,1,74,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,41,499,547,28.908,35.784,0.23,0.53,1.51,7,0,43,3,0,618,52742,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:46:35.887391,1,78,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,499,538,28.913,35.821999999999996,0.19,0.44,0.75,6,0,53,0,0,618,37894,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:46:45.886756,1,88,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,499,541,28.913,35.784,0.23,0.63,25.28,4,0,44,3,0,618,48161,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:46:55.885663,1,67,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,51,44,499,533,28.919,35.69,0.17,0.84,2.22,2,0,51,2,0,619,44827,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:47:05.869812,1,74,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,45,499,536,28.913,35.666,0.18,0.45,1.44,5,0,30,3,0,618,24351,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:47:15.868670,1,65,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,499,536,28.919,35.63,0.19,0.52,0.61,3,0,42,2,0,618,49577,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:47:25.867495,1,71,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,499,532,28.924,35.708,0.17,0.36,14.18,2,0,26,2,0,619,22954,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:47:35.853879,1,67,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,499,536,28.924,35.708,0.18,0.44,7.03,4,0,42,2,0,618,37566,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:47:45.850340,1,57,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,35,0,499,533,28.924,35.648,0.21,0.98,1.69,8,0,36,1,0,618,23478,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:47:55.849337,1,60,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,499,529,28.929000000000002,35.672,0.15,0.16,11.52,5,0,45,1,0,618,45738,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:48:05.848492,1,57,6,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,499,534,28.929000000000002,35.611999999999995,0.22,0.39,8.36,10,0,49,2,0,619,35144,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:48:15.847723,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,499,528,28.919,35.648,0.15,0.15,0.15,11,0,42,3,0,619,37031,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:48:25.831552,1,50,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,54,0,499,533,28.929000000000002,35.672,0.13,0.64,19.36,15,0,41,2,0,619,46229,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:48:35.830494,1,58,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,33,0,499,535,28.929000000000002,35.652,0.14,0.31,10.55,4,0,34,3,0,621,4788,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:48:45.829887,1,58,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,499,538,28.929000000000002,35.516,0.17,0.51,5.46,4,0,24,0,0,618,62491,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:48:55.828832,1,55,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,39,499,542,28.929000000000002,35.516,0.16,0.45,1.43,6,0,40,4,0,622,34368,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:49:05.812392,1,47,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,499,546,28.94,35.484,0.14,0.57,3.33,7,0,36,0,0,619,37944,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:49:15.811568,1,56,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,51,499,546,28.934,35.594,0.18,0.59,1.58,1,0,40,0,0,621,31725,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:49:25.810876,1,53,4,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,38,50,499,536,28.934,35.498000000000005,0.19,0.93,10.23,4,0,49,2,0,620,25016,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:49:35.811768,1,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,536,28.934,35.616,0.1,0.14,8.07,4,0,46,3,0,622,58127,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:49:45.793572,1,59,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,499,540,28.934,35.54,0.15,0.25,5.11,4,0,33,1,0,620,41005,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:49:55.792631,1,75,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,499,536,28.929000000000002,35.611999999999995,0.22,0.76,16.83,7,0,32,3,0,622,14052,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:50:05.791732,1,64,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,499,526,28.929000000000002,35.516,0.17,0.32,13.38,6,0,32,2,0,622,7447,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:50:15.775815,1,44,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,499,528,28.929000000000002,35.556,0.15,0.26,5.23,8,0,34,4,0,622,11745,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:50:25.774574,1,43,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,0,0,499,518,28.929000000000002,35.516,0.16,0.52,0.86,10,0,35,0,0,620,15520,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:50:35.773637,1,61,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,37,499,500,28.94,35.58,0.2,0.57,1.64,4,0,46,1,0,622,62600,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:50:45.772866,1,52,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,499,490,28.929000000000002,35.652,0.13,0.6,3.68,4,0,34,3,0,621,52430,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:50:55.756391,1,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,0,499,483,28.919,35.611999999999995,0.18,0.22,0.23,6,0,29,0,0,618,853,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:51:05.756002,1,51,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,499,492,28.929000000000002,35.748000000000005,0.15,0.19,0.19,4,0,27,3,0,620,37249,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:51:15.754656,1,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,499,492,28.929000000000002,35.694,0.13,0.16,0.17,4,0,33,2,0,618,41136,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:51:25.738173,1,57,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,499,501,28.919,35.726,0.14,0.19,8.67,6,0,25,0,0,619,5210,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:51:35.737353,1,70,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,499,498,28.924,35.766,0.24,0.45,0.47,6,0,29,1,0,618,61746,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:51:45.738376,1,843,259,102,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,499,520,28.929000000000002,35.748000000000005,4.84,6.51,6.6,28,0,1083,38,0,619,36247,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:51:55.767771,1,4914,3165,1339,298,114,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,28,0,499,532,28.924,35.766,50.33,77.45,87.29,178,0,13583,521,0,619,48690,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:52:05.783124,1,2673,1228,452,110,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,25,0,500,558,28.924,35.766,19.09,27.93,28.53,86,0,5974,200,0,619,42106,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:52:15.798298,1,1748,687,249,55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,500,551,28.919,35.69,11.08,15.39,15.62,69,0,3299,90,0,619,28512,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:52:25.797819,1,1160,313,119,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,499,547,28.924,35.574,5.92,7.84,7.93,39,0,1618,51,0,622,65393,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:52:35.797367,1,687,182,70,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,0,499,546,28.929000000000002,35.73,3.4,4.43,15.48,25,0,888,36,0,622,12659,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:52:45.812613,1,368,88,35,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,29,38,0,499,566,28.929000000000002,35.694,1.8,2.57,15.2,18,0,470,15,0,620,16981,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:52:55.812226,1,322,84,29,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,31,0,499,534,28.929000000000002,35.73,1.54,2.27,4.87,12,0,411,13,0,621,12889,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:53:05.811883,1,288,64,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,0,0,499,501,28.934,35.828,1.35,1.76,1.78,15,0,264,12,0,619,57622,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:53:15.810295,1,205,34,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,499,530,28.94,35.732,0.73,0.95,5.9,11,0,215,8,0,619,3079,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:53:25.825336,1,328,53,20,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,28,30,0,0,499,518,28.934,35.711999999999996,1.35,1.97,22.75,17,0,269,10,0,620,53570,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:53:35.824651,1,327,87,38,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,28,49,0,499,512,28.95,35.7,1.77,2.52,20.41,15,0,411,17,0,621,9729,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:53:45.824559,1,392,108,44,6,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,27,28,37,0,499,528,28.934,35.672,2.1,3.08,33.49,17,0,600,25,0,622,4348,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:53:55.823518,1,138,22,8,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,499,512,28.95,35.754,0.58,0.87,23.05,7,0,112,7,0,621,15695,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 19:54:05.822857,1,68,3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,0,45,43,499,515,28.945,35.832,0.19,0.71,26.18,5,0,39,1,0,621,3894,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:54:15.821970,1,63,4,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,41,49,499,507,28.945,35.676,0.23,1.04,4.84,10,0,42,1,0,623,53204,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:54:25.821125,1,71,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,37,0,499,507,28.956,35.796,0.25,0.56,0.65,8,0,45,7,0,623,35961,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:54:35.805233,1,75,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,499,525,28.945,35.81,0.22,0.48,0.79,4,0,59,4,0,622,46816,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:54:45.810962,1,68,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,37,0,499,516,28.945,35.906,0.23,0.69,1.09,9,0,52,3,0,622,37264,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:54:55.803117,1,68,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,499,507,28.95,35.888000000000005,0.18,0.38,15.82,7,1,40,2,0,623,34039,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:55:05.802153,1,69,1,3,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,32,39,0,0,499,505,28.95,35.888000000000005,0.22,0.56,35.42,11,0,68,7,0,623,33127,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:55:15.785761,1,69,7,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,499,494,28.961,35.756,0.23,0.88,21.34,8,0,68,6,0,622,6225,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:55:25.784939,1,66,5,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,29,0,31,0,499,492,28.965999999999998,35.852,0.22,1.15,28.76,4,0,61,3,0,623,64664,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:55:35.784123,1,68,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,25,0,0,499,497,28.961,35.778,0.2,0.24,15.85,8,0,56,3,0,623,19871,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:55:45.783307,1,64,7,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,26,0,0,0,499,505,28.965999999999998,35.852,0.18,0.57,59.07,5,0,53,1,0,623,34319,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:55:55.782353,1,66,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0,58,499,496,28.961,35.834,0.16,0.44,15.82,5,0,54,4,0,623,35174,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:56:05.766452,1,75,6,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,499,507,28.961,35.796,0.25,0.6,15.04,9,0,68,8,0,622,33145,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 19:56:15.765110,1,71,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,499,498,28.965999999999998,35.756,0.21,0.48,0.81,11,0,64,4,0,623,43986,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
